0,2014,99,0,0,0,0,13.45,1010,1.227,335.9,16.92,0.157,1.613,0,0,0,-0.603821,0,138.4,1.572,13.11,12.7,92,0,0
0,2014,99,1,0,0,0,13.44,1010,1.653,323.3,13.14,0.307,2.145,0,0,0,-0.733212,0,138.4,1.946,13.09,12.68,92.2,0,0
0,2014,99,2,0,0,0,13.44,1010,1.719,320.4,6.712,0.177,2.145,0,0,0,-0.517561,0,138.4,2.32,13.09,12.7,92.2,0,0
0,2014,99,3,0,0,0,13.4,1010,1.573,326.5,9.21,0.256,1.879,0,0,0,-0.690082,0,138.4,2.693,13.07,12.71,92.1,0,0
0,2014,99,4,0,0,0,13.43,1010,1.586,321.1,6.101,0.205,1.879,0,0,0,-0.646952,0,138.4,3.066,13.06,12.7,92.3,0,0
0,2014,99,5,0,0,0,13.44,1010,1.373,337.4,24,0.325,2.145,0,0,0,-0.603821,0,138.4,3.438,13.05,12.7,92.4,0,0
0,2014,99,6,0,0,0,13.42,1010,0.707,347.1,25.93,0.177,1.08,0,0,0,-0.646952,0,138.4,3.811,13.05,12.71,92.3,0,0
0,2014,99,7,0,0,0,13.4,1010,0.84,324.3,15.84,0.205,1.08,0,0,0,-0.603821,0,138.4,4.183,13.04,12.71,92.4,0,0
0,2014,99,8,0,0,0,13.44,1010,0.505,327.7,16.95,0.275,0.814,0,0,0,-0.560691,0,138.3,4.555,13.04,12.71,92.6,0,0
0,2014,99,9,0,0,0,13.42,1010,0.68,317.3,16.37,0.2,0.814,0,0,0,-0.690082,0,138.3,4.928,13.02,12.71,92.4,0,0
0,2014,99,10,0,0,0,13.4,1010,0.573,295.2,9.75,0.225,0.814,0,0,0,-0.517561,0,138.3,5.299,13.02,12.71,92.5,0,0
0,2014,99,11,0,0,0,13.44,1010,0.68,309.8,11.88,0.233,1.08,0,0,0,-0.646952,0,138.3,5.67,13,12.71,92.6,0,0
0,2014,99,12,0,0,0,13.43,1010,0.246,296,11.34,0.272,0.547,0,0,0,-0.517561,0,138.3,6.041,13,12.71,92.5,0,0
0,2014,99,13,0,0,0,13.39,1010,0.26,291.2,5.83,0.293,0.814,0,0,0,-0.690082,0,138.2,6.412,12.98,12.71,92.4,0,0
0,2014,99,14,0,0,0,13.34,1010,0.601,303.2,9.99,0.107,0.814,0,0,0,-0.517561,0,138.2,6.782,12.97,12.71,92.5,0,0
0,2014,99,15,0,0,0,13.37,1010,0.601,307.8,6.846,0.107,0.814,0,0,0,-0.517561,0,138.2,7.152,12.95,12.71,92.8,0,0
0,2014,99,16,0,0,0,13.44,1010,0.383,307.7,9.23,0.251,0.547,0,0,0,-0.733212,0,138.2,7.522,12.94,12.7,92.9,0,0
0,2014,99,17,0,0,0,13.43,1010,0.665,336.3,7.489,0.336,1.08,0,0,0,-0.474431,0,138.1,7.891,12.92,12.7,92.7,0,0
0,2014,99,18,0,0,0,13.4,1010,0.707,358.4,15.4,0.13,0.814,0,0,0,-0.690082,0,138.1,8.26,12.91,12.7,92.7,0,0
0,2014,99,19,0,0,0,13.33,1010,0.652,346.8,16.98,0.262,1.08,0,0,0,-0.603821,0,138.1,8.63,12.9,12.7,92.6,0,0
0,2014,99,20,0,0,0,13.25,1010,0.192,336.5,6.964,0.261,0.547,0,0,0,-0.517561,0,138,9,12.88,12.7,92.5,0,0
0,2014,99,21,0,0,0,13.21,1010,0.934,329.9,13.02,0.214,1.346,0,0,0,-0.776342,0,138,9.36,12.86,12.7,92.7,0,0
0,2014,99,22,0,0,0,13.24,1010,1.107,321.4,11.1,0.186,1.613,0,0,0,-0.603821,0,138,9.73,12.85,12.69,92.9,0,0
0,2014,99,23,0,0,0,13.28,1010,0.827,322.2,18.23,0.157,1.08,0,0,0,-0.560691,0,137.9,10.1,12.83,12.7,93.1,0,0
0,2014,99,24,0,0,0,13.26,1010,1.053,335.9,22.53,0.221,1.613,0,0,0,-0.646952,0,137.9,10.46,12.81,12.7,92.9,0,0
0,2014,99,25,0,0,0,13.2,1010,0.867,332.8,20.19,0.199,1.08,0,0,0,-0.603821,0,137.9,10.83,12.81,12.7,92.8,0,0
0,2014,99,26,0,0,0,13.21,1010,1.107,326.2,13.4,0.205,1.613,0,0,0,-0.431301,0,137.8,11.19,12.79,12.7,93.1,0,0
0,2014,99,27,0,0,0,13.27,1010,0.92,326.2,11.5,0.155,1.346,0,0,0,-0.560691,0,137.8,11.55,12.78,12.7,93.3,0,0
0,2014,99,28,0,0,0,13.29,1010,0.92,330.4,18.83,0.13,1.08,0,0,0,-0.560691,0,137.7,11.92,12.77,12.7,93.2,0,0
0,2014,99,29,0,0,0,13.27,1010,1.16,326.3,12.91,0.254,1.613,0,0,0,-0.603821,0,137.7,12.28,12.77,12.7,93.1,0,0
0,2014,99,30,0,0,0,13.32,1010,0.827,322.3,12.15,0.157,1.08,0,0,0,-0.560691,0,137.6,12.64,12.76,12.7,93.4,0,0
0,2014,99,31,0,0,0,13.31,1010,0.84,340.3,14.23,0.166,1.08,0,0,0,-0.517561,0,137.6,13,12.74,12.67,93.2,0,0
0,2014,99,32,0,0,0,13.25,1010,0.721,347,19.43,0.152,1.08,0,0,0,-0.603821,0,137.6,13.36,12.72,12.69,93.1,0,0
0,2014,99,33,0,0,0,13.28,1010,0.721,343.7,18.26,0.127,0.814,0,0,0,-0.474431,0,137.5,13.72,12.72,12.7,93.5,0,0
0,2014,99,34,0,0,0,13.32,1010,0.894,325.1,7.892,0.208,1.346,0,0,0,-0.388171,0,137.5,14.08,12.72,12.7,93.6,0,0
0,2014,99,35,0,0,0,13.27,1010,0.96,315.4,20.33,0.285,1.346,0,0,0,-0.776342,0,137.4,14.44,12.72,12.7,93.4,0,0
0,2014,99,36,0,0,0,13.31,1010,0.721,315.4,10.42,0.193,1.08,0,0,0,-0.603821,0,137.3,14.8,12.71,12.69,93.7,0,0
0,2014,99,37,0,0,0,13.31,1010,0.246,312,12.78,0.272,0.547,0,0,0,-0.474431,0,137.3,15.16,12.7,12.7,93.6,0,0
0,2014,99,38,0,0,0,13.3,1010,0.355,314.3,6.614,0.3,0.814,0,0,0,-0.517561,0,137.2,15.51,12.7,12.7,93.6,0,0
0,2014,99,39,0,0,0,13.27,1010,0.934,322.7,7.504,0.197,1.346,0,0,0,-0.560691,0,137.2,15.87,12.69,12.7,93.5,0,0
0,2014,99,40,0,0,0,13.22,1010,1.28,327.1,9.96,0.143,1.613,0,0,0,-0.431301,0,137.1,16.22,12.67,12.7,93.5,0,0
0,2014,99,41,0,0,0,13.21,1010,0.974,324.2,8.44,0.177,1.346,0,0,0,-0.603821,0,137.1,16.58,12.67,12.7,93.6,0,0
0,2014,99,42,0,0,0,13.21,1010,0.694,314,13.77,0.157,1.08,0,0,0,-0.603821,0,137,16.93,12.67,12.69,93.6,0,0
0,2014,99,43,0,0,0,13.3,1010,0.96,309,10.77,0.273,1.346,0,0,0,-0.474431,0,136.9,17.28,12.67,12.69,94,0,0
0,2014,99,44,0,0,0,13.35,1010,0.987,316.7,12.07,0.127,1.08,0,0,0,-0.603821,0,136.9,17.63,12.67,12.69,94,0,0
0,2014,99,45,0,0,0,13.36,1010,0.584,310.6,11.57,0.334,1.08,0,0,0,-0.603821,0,136.8,17.98,12.66,12.69,93.9,0,0
