0,2014,302,0,0,0,0,16.08,1010,1.107,298,7.159,0.143,1.346,0,0,0,0.215578,0,158.9,15.08,15.77,12.7,95.1,0,0
0,2014,302,1,0.046356,0,0.046356,16.01,1010,1.053,304.2,8.72,0.166,1.346,0.041744,0,0.041744,0.129347,0,158.8,15.74,15.79,12.67,95,0,0
0,2014,302,2,0.046356,0,0.046356,15.96,1010,1.093,302.1,16.59,0.197,1.346,0.041744,0,0.041744,0.215578,0,158.8,16.4,15.77,12.69,94.9,0,0
0,2014,302,3,0.278139,0,0.278139,15.91,1010,1.147,303.4,8.23,0.143,1.346,0.250466,0,0.250466,0.086232,0,158.7,17.05,15.76,12.7,94.9,0,0
0,2014,302,4,0.185427,0,0.185427,15.82,1010,1.227,298.7,10.76,0.157,1.613,0.166978,0,0.166978,0.129348,0,158.7,17.69,15.75,12.69,94.6,0,0
0,2014,302,5,0.092713,0,0.092713,15.74,1010,1.12,297,9.29,0.095,1.346,0.083489,0,0.083489,0.344928,0,158.6,18.34,15.75,12.69,94.8,0,0
0,2014,302,6,0.185427,0,0.185427,15.77,1010,1.147,292,6.995,0.115,1.346,0.166979,0,0.166979,0.215581,0,158.5,18.98,15.75,12.7,94.9,0,0
0,2014,302,7,0,0,0,15.77,1010,1.147,290.1,14.2,0.204,1.613,0,0,0,0.172464,0,158.5,19.61,15.74,12.7,95,0,0
0,2014,302,8,0.092714,0,0.092714,15.74,1010,1.053,291.3,9.17,0.143,1.346,0.083489,0,0.083489,0.258697,0,158.4,20.25,15.73,12.7,95,0,0
0,2014,302,9,0.139070,0,0.139070,15.74,1010,0.867,291,12.1,0.181,1.08,0.125234,0,0.125234,0.172465,0,158.3,20.88,15.73,12.7,95,0,0
0,2014,302,10,0.046357,0,0.046357,15.73,1010,0.867,279.7,13.15,0.136,1.08,0.041745,0,0.041745,0.172464,0,158.2,21.5,15.74,12.7,95,0,0
0,2014,302,11,0.046357,0,0.046357,15.75,1010,0.867,273.8,11.51,0.16,1.08,0.041745,0,0.041745,0.172464,0,158.2,22.12,15.75,12.69,95,0,0
0,2014,302,12,0.046357,0,0.046357,15.78,1010,0.867,274.2,4.427,0.16,1.08,0.041745,0,0.041745,0.258697,0,158.1,22.74,15.74,12.7,95.2,0,0
0,2014,302,13,0,0,0,15.85,1010,0.827,272.3,4.052,0.157,1.08,0,0,0,0.301812,0,158,23.35,15.73,12.7,95.3,0,0
0,2014,302,14,0.092713,0,0.092713,15.93,1010,0.601,268.5,4.522,0.107,0.814,0.083489,0,0.083489,0.172464,0,157.9,23.96,15.73,12.69,95.4,0,0
0,2014,302,15,0.046357,0,0.046357,15.92,1010,0.574,247.5,9.3,0.08,0.814,0.041745,0,0.041745,0.301812,0,157.8,24.56,15.7,12.69,95.2,0,0
0,2014,302,16,0.046357,0,0.046357,15.83,1010,0.587,220.8,10.6,0.177,0.814,0.041745,0,0.041745,0.258696,0,157.7,25.17,15.7,12.69,95,0,0
0,2014,302,17,0.092713,0,0.092713,15.73,1010,0.109,221,3.481,0.219,0.547,0.083489,0,0.083489,0.258696,0,157.7,25.76,15.7,12.69,95,0,0
0,2014,302,18,0.139070,0,0.139070,15.63,1010,0,0,0,0,0,0.125233,0,0.125233,0.172464,0,157.6,26.35,15.69,12.69,94.9,0,0
0,2014,302,19,0,0,0,15.5,1010,0,0,0,0,0,0,0,0,0.172463,0,157.5,26.94,15.66,12.69,94.8,0,0
0,2014,302,20,0.092713,0,0.092713,15.45,1010,0,0,0,0,0,0.083489,0,0.083489,0.258695,0,157.4,27.53,15.65,12.69,94.9,0,0
0,2014,302,21,0.185426,0,0.185426,15.42,1010,0,0,0,0,0,0.166978,0,0.166978,0.172463,0,157.3,28.1,15.65,12.69,94.9,0,0
0,2014,302,22,0,0,0,15.37,1010,0,0,0,0,0,0,0,0,0.129348,0,157.2,28.68,15.6,12.69,94.9,0,0
0,2014,302,23,0.046356,0,0.046356,15.33,1010,0,0,0,0,0,0.041744,0,0.041744,0.215579,0,157.1,29.25,15.6,12.69,95,0,0
0,2014,302,24,0.092713,0,0.092713,15.46,1010,0,0,0,0,0,0.083489,0,0.083489,0.258696,0,157,29.81,15.6,12.69,95.4,0,0
0,2014,302,25,0.092713,0,0.092713,15.63,1010,0,0,0,0,0,0.083489,0,0.083489,0.301813,0,156.9,30.38,15.59,12.69,95.7,0,0
0,2014,302,26,0.139071,0,0.139071,15.8,1010,0,0,0,0,0,0.125234,0,0.125234,0.215581,0,156.8,30.93,15.57,12.69,95.8,0,0
0,2014,302,27,0,0,0,15.81,1010,0,0,0,0,0,0,0,0,0.172465,0,156.7,31.48,15.55,12.69,95.6,0,0
0,2014,302,28,0.092714,0,0.092714,15.78,1010,0,0,0,0,0,0.083490,0,0.083490,0.258698,0,156.6,32.03,15.55,12.69,95.5,0,0
0,2014,302,29,0,0,0,15.73,1010,0,0,0,0,0,0,0,0,0.172466,0,156.4,32.57,15.53,12.69,95.5,0,0
0,2014,302,30,0.046357,0,0.046357,15.67,1010,0,0,0,0,0,0.041745,0,0.041745,0.2587,0,156.3,33.11,15.52,12.69,95.4,0,0
0,2014,302,31,0.046357,0,0.046357,15.62,1010,0,0,0,0,0,0.041745,0,0.041745,0.258701,0,156.2,33.65,15.51,12.62,95.3,0,0
0,2014,302,32,0.092716,0,0.092716,15.6,1010,0,0,0,0,0,0.083491,0,0.083491,0.258702,0,156.1,34.18,15.51,12.68,95.4,0,0
0,2014,302,33,0,0,0,15.63,1010,0,0,0,0,0,0,0,0,0.344937,0,156,34.7,15.49,12.69,95.5,0,0
0,2014,302,34,0.092716,0,0.092716,15.64,1010,0,0,0,0,0,0.083492,0,0.083492,0.172469,0,155.9,35.22,15.47,12.69,95.6,0,0
0,2014,302,35,0.185432,0,0.185432,15.6,1010,0,0,0,0,0,0.166983,0,0.166983,0.129352,0,155.7,35.74,15.46,12.69,95.5,0,0
0,2014,302,36,0,0,0,15.59,1010,0,0,0,0,0,0,0,0,0.129352,0,155.6,36.25,15.46,12.67,95.6,0,0
0,2014,302,37,0.139075,0,0.139075,15.59,1010,0,0,0,0,0,0.125238,0,0.125238,0.129353,0,155.5,36.76,15.43,12.68,95.6,0,0
0,2014,302,38,0,0,0,15.53,1010,0,0,0,0,0,0,0,0,0.129353,0,155.4,37.26,15.42,12.68,95.6,0,0
0,2014,302,39,0.092717,0,0.092717,15.53,1010,0,0,0,0,0,0.083492,0,0.083492,0.129353,0,155.2,37.76,15.42,12.68,95.7,0,0
0,2014,302,40,0.046358,0,0.046358,15.54,1010,0,0,0,0,0,0.041746,0,0.041746,0.172470,0,155.1,38.25,15.41,12.68,95.8,0,0
0,2014,302,41,0,0,0,15.51,1010,0,0,0,0,0,0,0,0,0.129353,0,155,38.74,15.4,12.68,95.7,0,0
0,2014,302,42,0.046359,0,0.046359,15.47,1010,0,0,0,0,0,0.041746,0,0.041746,0.172471,0,154.9,39.22,15.39,12.69,95.7,0,0
0,2014,302,43,0.139076,0,0.139076,15.34,1010,0,0,0,0,0,0.125239,0,0.125239,0.172471,0,154.7,39.7,15.37,12.68,95.4,0,0
0,2014,302,44,0.139075,0,0.139075,15.31,1010,0,0,0,0,0,0.125239,0,0.125239,0.129353,0,154.6,40.18,15.36,12.68,95.7,0,0
0,2014,302,45,0.092717,0,0.092717,15.44,1010,0.027,43.82,0,0.119,0.547,0.083493,0,0.083493,0.344942,0,154.5,40.65,15.36,12.68,96,0,0
0,2014,302,46,0.139076,0,0.139076,15.44,1010,0,0,0,0,0,0.125239,0,0.125239,0.301825,0,154.3,41.12,15.34,12.68,95.8,0,0
0,2014,302,47,0.092718,0,0.092718,15.44,1010,0,0,0,0,0,0.083493,0,0.083493,0.129355,0,154.2,41.58,15.32,12.68,95.8,0,0
0,2014,302,48,0.092718,0,0.092718,15.48,1010,0,0,0,0,0,0.083493,0,0.083493,0.301828,0,154.1,42.04,15.31,12.68,96,0,0
0,2014,302,49,0.092719,0,0.092719,15.53,1010,0,0,0,0,0,0.083494,0,0.083494,0.172474,0,153.9,42.49,15.31,12.68,96,0,0
0,2014,302,50,0.185438,0,0.185438,15.49,1010,0,0,0,0,0,0.166989,0,0.166989,0.215593,0,153.8,42.94,15.3,12.68,95.8,0,0
0,2014,302,51,0.092719,0,0.092719,15.48,1010,0,0,0,0,0,0.083494,0,0.083494,0.258712,0,153.6,43.39,15.29,12.68,95.8,0,0
0,2014,302,52,0.092719,0,0.092719,15.55,1010,0,0,0,0,0,0.083494,0,0.083494,0.258712,0,153.5,43.83,15.29,12.68,96,0,0
0,2014,302,53,0,0,0,15.56,1010,0,0,0,0,0,0,0,0,0.301831,0,153.3,44.27,15.28,12.68,95.9,0,0
0,2014,302,54,0.185439,0,0.185439,15.53,1010,0.57,330.8,3.068,0.352,1.08,0.166989,0,0.166989,0.086238,0,153.2,44.7,15.26,12.68,95.7,0,0
0,2014,302,55,0.046360,0,0.046360,15.47,1010,0.894,331.6,2.5,0.122,1.08,0.041748,0,0.041748,0.215595,0,153.1,45.13,15.26,12.68,95.6,0,0
0,2014,302,56,0.139080,0,0.139080,15.44,1010,0.774,332.1,7.229,0.095,0.814,0.125243,0,0.125243,0.215595,0,152.9,45.56,15.26,12.68,95.7,0,0
0,2014,302,57,0.046360,0,0.046360,15.48,1010,0.667,321.4,4.016,0.132,0.814,0.041748,0,0.041748,0.215595,0,152.8,45.98,15.25,12.68,95.8,0,0
0,2014,302,58,0.185440,0,0.185440,15.51,1010,0.246,313.7,3.847,0.272,0.547,0.166991,0,0.166991,0.172477,0,152.6,46.4,15.24,12.68,95.9,0,0
0,2014,302,59,0.185441,0,0.185441,15.53,1010,0.027,318.4,0,0.119,0.547,0.166991,0,0.166991,0.301835,0,152.5,46.81,15.24,12.66,95.9,0,0
0,2014,302,100,0.139081,0,0.139081,15.53,1010,0,0,0,0,0,0.125244,0,0.125244,0.086239,0,152.3,47.22,15.23,12.68,95.8,0,0
0,2014,302,101,0.088306,0,0.088306,15.56,1010,0,0,0,0,0,0.079520,0,0.079520,0.082133,0,152.2,47.63,15.21,12.64,95.9,0,0
0,2014,302,102,0.046361,0,0.046361,15.61,1010,0.34,315,1.684,0.353,0.814,0.041748,0,0.041748,0.172480,0,152,48.03,15.21,12.67,95.9,0,0
0,2014,302,103,0.046361,0,0.046361,15.62,1010,0.8,309.4,2.209,0.102,1.08,0.041749,0,0.041749,0.301841,0,151.8,48.43,15.21,12.68,95.8,0,0
0,2014,302,104,0.046362,0,0.046362,15.61,1010,0.774,315.5,3.895,0.095,0.814,0.041749,0,0.041749,0.301844,0,151.7,48.83,15.21,12.68,95.7,0,0
0,2014,302,105,0.046362,0,0.046362,15.62,1010,0.721,320.2,3.648,0.127,0.814,0.041749,0,0.041749,0.129362,0,151.5,49.22,15.21,12.68,95.8,0,0
0,2014,302,106,0.139087,0,0.139087,15.6,1010,0.654,322.7,2.667,0.13,0.814,0.125249,0,0.125249,0.215606,0,151.4,49.61,15.21,12.68,95.7,0,0
0,2014,302,107,0.046362,0,0.046362,15.56,1010,0.614,322.9,1.306,0.115,0.814,0.041750,0,0.041750,0.215608,0,151.2,49.99,15.21,12.68,95.6,0,0
0,2014,302,108,0,0,0,15.59,1010,0.601,321.9,2.038,0.107,0.814,0,0,0,0.129365,0,151.1,50.37,15.21,12.68,95.8,0,0
0,2014,302,109,0.046363,0,0.046363,15.64,1010,0.614,321.8,3.586,0.115,0.814,0.041750,0,0.041750,0.172487,0,150.9,50.75,15.2,12.68,95.8,0,0
0,2014,302,110,0.185452,0,0.185452,15.66,1010,0.76,330.1,1.193,0.136,1.08,0.167002,0,0.167002,0.258732,0,150.7,51.12,15.2,12.66,95.7,0,0
0,2014,302,111,0.046363,0,0.046363,15.58,1010,0.774,332.8,2.442,0.095,0.814,0.041750,0,0.041750,0.172488,0,150.6,51.49,15.21,12.67,95.5,0,0
